url,http_status,content_type,title,canonical,h1_count,jsonld_script_count,inbound_html_pages,reachable_from_home
https://rangeljanitorial.com/blog/walnut-creek-medical-plaza-compliance,200,text/html; charset=UTF-8,Walnut Creek Medical Plaza Cleaning Compliance Guide | Rangel Janitorial,https://rangeljanitorial.com/blog/walnut-creek-medical-plaza-compliance,1,2,1,False
https://rangeljanitorial.com/blog/walnut-creek-east-bay-green-cleaning,200,text/html; charset=UTF-8,East Bay Green Cleaning: Bay Area Environmental Standards | Rangel Janitorial,https://rangeljanitorial.com/blog/walnut-creek-east-bay-green-cleaning,1,2,1,False
https://rangeljanitorial.com/blog/walnut-creek-concord-pleasant-hill-industrial,200,text/html; charset=UTF-8,Concord and Pleasant Hill Industrial Facility Cleaning | Rangel Janitorial,https://rangeljanitorial.com/blog/walnut-creek-concord-pleasant-hill-industrial,1,2,0,False
https://rangeljanitorial.com/blog/walnut-creek-financial-district-after-hours,200,text/html; charset=UTF-8,After-Hours Janitorial Service for Walnut Creek Financial District | Rangel Janitorial,https://rangeljanitorial.com/blog/walnut-creek-financial-district-after-hours,1,2,2,False
https://rangeljanitorial.com/blog/walnut-creek-property-management-rfp-guide,200,text/html; charset=UTF-8,Walnut Creek Property Management Cleaning Vendor RFP Guide | Rangel Janitorial,https://rangeljanitorial.com/blog/walnut-creek-property-management-rfp-guide,1,2,0,False
https://rangeljanitorial.com/blog/office-cleaning-best-practices.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/janitorial-services-sacramento.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/commercial-cleaning-murrieta.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/day-porter-benefits.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/electrostatic-disinfection-explained.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/floor-care-vct-strip-wax.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/medical-facility-cleaning-standards.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/fitness-center-cleaning-guide.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/choosing-commercial-cleaning-company.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/office-cleaning-best-practices-guide.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/green-cleaning-commercial-facilities.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/janitorial-services-walnut-creek.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-class-a-office-cleaning-checklist.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-medical-office-cleaning-compliance.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-after-hours-janitorial-service.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-multi-tenant-property-manager-guide.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-industrial-warehouse-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-tech-office-coworking-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-school-daycare-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-green-cleaning-leed-sustainability.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-floor-care-climate.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-best-time-hire-janitorial.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-fitness-center-gym-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/sacramento-restaurant-restroom-day-porter.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-temecula-wine-country-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/inland-empire-warehouse-distribution-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-medical-dental-urgent-care-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-hot-climate-floor-care.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-school-district-vendor-selection.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-hospitality-tasting-room-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-hoa-multifamily-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-auto-dealership-showroom-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-class-a-day-porter.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-post-construction-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-electrostatic-disinfection-flu-season.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/murrieta-green-cleaning-sustainability.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-class-a-office-tower-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-biotech-lab-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-bart-office-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-lamorinda-boutique-office.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-tri-valley-tech-campus.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-medical-plaza-compliance.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-east-bay-green-cleaning.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-concord-pleasant-hill-industrial.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-financial-district-after-hours.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/blog/walnut-creek-property-management-rfp-guide.md,200,text/markdown; charset=utf-8,,,,,,
https://rangeljanitorial.com/llms.txt,200,text/plain; charset=utf-8,,,,,,
https://rangeljanitorial.com/llms-full.txt,200,text/plain; charset=utf-8,,,,,,
